id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
6595253,2017-06-11,true,2017-06-11 21:12:11 UTC,https://www.inaturalist.org/observations/6595253,https://static.inaturalist.org/photos/8372320/medium.jpg?1497215344,,,false,"Leipzig, Sachsen, Germany",51.224865,12.4060666667,,Grue cendrée,Grus grus,Common Crane,41
6596035,2017-05-17,false,2017-06-11 22:03:12 UTC,https://www.inaturalist.org/observations/6596035,https://static.inaturalist.org/photos/8373579/medium.jpeg?1497218501,,,false,"Nyköping N, Sverige",58.9501777509,17.1487054826,134,Grue cendrée,Grus grus,Common Crane,41
6646947,2017-01-06,true,2017-06-14 08:42:39 UTC,https://www.inaturalist.org/observations/6646947,https://static.inaturalist.org/photos/8427582/medium.jpeg?1497429722,,,false,"Provincia di Ferrara, Italia",44.6277406859,12.0916557312,244,Common Crane,Grus grus,Common Crane,41
6681295,2015-08-06,false,2017-06-16 17:17:55 UTC,https://www.inaturalist.org/observations/6681295,https://static.inaturalist.org/photos/8469370/medium.jpeg?1497633439,,,false,"Joniškis District Municipality, Lithuania",56.3115289836,23.5230082239,2867,Common Crane,Grus grus,Common Crane,41
6701841,2015-02-20,true,2017-06-18 08:02:03 UTC,https://www.inaturalist.org/observations/6701841,https://static.inaturalist.org/photos/8501004/medium.jpeg?1497772884,,"",false,"30600 Vauvert, France",43.594223,4.271624,50,Common Crane,Grus grus,Common Crane,41
6701848,2015-02-20,true,2017-06-18 08:04:50 UTC,https://www.inaturalist.org/observations/6701848,https://static.inaturalist.org/photos/8501032/medium.jpeg?1497773074,,"",false,"30600 Vauvert, France",43.611305,4.275743,150,Common Crane,Grus grus,Common Crane,41
6701878,2015-02-20,true,2017-06-18 08:15:19 UTC,https://www.inaturalist.org/observations/6701878,https://static.inaturalist.org/photos/8501106/medium.jpeg?1497773719,,"",false,"30600 Vauvert, France",43.592916,4.273262,50,Common Crane,Grus grus,Common Crane,41
6701956,2015-12-16,true,2017-06-18 08:48:01 UTC,https://www.inaturalist.org/observations/6701956,https://static.inaturalist.org/photos/8501257/medium.jpeg?1497775674,,"",false,"30600 Vauvert, France",43.594653,4.334531,200,Common Crane,Grus grus,Common Crane,41
6702085,2017-02-26,true,2017-06-18 09:29:14 UTC,https://www.inaturalist.org/observations/6702085,https://static.inaturalist.org/photos/8501503/medium.jpeg?1497778155,,"",false,"30600 Vauvert, France",43.593341,4.339676,200,Gru,Grus grus,Common Crane,41
6739898,2017-06-20,true,2017-06-21 06:00:59 UTC,https://www.inaturalist.org/observations/6739898,https://static.inaturalist.org/photos/8558847/medium.jpg?1498024662,,,false,"Leipzig, Sachsen, Germany",51.2073183333,12.4117116667,,Common Crane,Grus grus,Common Crane,41
6740692,2016-03-06,true,2017-06-21 09:41:33 UTC,https://www.inaturalist.org/observations/6740692,https://static.inaturalist.org/photos/8560239/medium.jpg?1498038107,,,false,"2500–2608 County Road 490, Brownfield, TX, US",33.1089083333,-102.1549916667,,Common Crane,Grus grus,Common Crane,41
6774445,2017-06-24,false,2017-06-24 10:11:52 UTC,https://www.inaturalist.org/observations/6774445,,,,false,"14776, Brandenburg an der Havel, Brandenburg, DE",52.4320632639,12.6455182303,5,,Grus grus,Common Crane,41
6777943,2017-06-24,false,2017-06-24 16:54:03 UTC,https://www.inaturalist.org/observations/6777943,,,,false,"Rietzer See, Kloster Lehnin, Brandenburg, DE",52.3807531083,12.6515571401,5,,Grus grus,Common Crane,41
6780868,2017-06-24,false,2017-06-24 20:17:59 UTC,https://www.inaturalist.org/observations/6780868,,,,false,"14797, Kloster Lehnin, Brandenburg, DE",52.3585983614,12.6858578204,437,,Grus grus,Common Crane,41
6797524,2017-06-25,false,2017-06-25 21:38:50 UTC,https://www.inaturalist.org/observations/6797524,,,,false,"14797, Kloster Lehnin, Brandenburg, DE",52.3696397944,12.667995058,5,,Grus grus,Common Crane,41
6798108,2017-05-12,true,2017-06-25 22:14:16 UTC,https://www.inaturalist.org/observations/6798108,https://static.inaturalist.org/photos/8646874/medium.jpeg?1498428013,,"",false,"Mormon Lake, AZ",34.92989,-111.450073,1903,Common Crane,Grus grus,Common Crane,41
6824463,2017-06-27,false,2017-06-27 18:11:44 UTC,https://www.inaturalist.org/observations/6824463,https://static.inaturalist.org/photos/8687914/medium.jpg?1498587132,,,false,"Kąty, Pasłęk, Warmian-Masurian, PL",53.9926833333,19.6179633333,,Grue cendrée,Grus grus,Common Crane,41
6866394,2013-05-18,true,2017-07-01 00:48:56 UTC,https://www.inaturalist.org/observations/6866394,https://static.inaturalist.org/photos/8753350/medium.jpg?1498870141,,,false,"GL2, Gloucester, England, GB",51.741862804,-2.4134241622,689,Common Crane,Grus grus,Common Crane,41
6926544,2017-06-15,false,2017-07-05 04:55:41 UTC,https://www.inaturalist.org/observations/6926544,https://static.inaturalist.org/photos/8846958/medium.jpg?1499230381,,,false,"Bayan-Adarga, Mongolia",48.3777777778,111.3366666667,,Common Crane,Grus grus,Common Crane,41
6927039,2017-06-20,false,2017-07-05 05:45:40 UTC,https://www.inaturalist.org/observations/6927039,https://static.inaturalist.org/photos/8847597/medium.jpg?1499232780,,,false,"Khushaat, Mongolia",49.6280555556,105.7605555556,,Common Crane,Grus grus,Common Crane,41
6954400,2017-07-07,false,2017-07-07 14:42:31 UTC,https://www.inaturalist.org/observations/6954400,,,,false,"Sejny, PL-PD, PL",54.0568592772,23.1945062243,5,,Grus grus,Common Crane,41
6978285,2017-07-08,false,2017-07-09 08:39:19 UTC,https://www.inaturalist.org/observations/6978285,,,,false,"Augustów, PL-PD, PL",53.9129912854,23.392703617,5,,Grus grus,Common Crane,41
7075358,2017-07-16,true,2017-07-16 15:51:01 UTC,https://www.inaturalist.org/observations/7075358,https://static.inaturalist.org/photos/9087236/medium.jpeg?1500220378,,"",false,"Gifhorn, DE-NI, DE",52.4712869,10.484804,2815,Common Crane,Grus grus,Common Crane,41
7076390,2017-07-16,false,2017-07-16 17:16:56 UTC,https://www.inaturalist.org/observations/7076390,,,,false,"Sokółka, PL-PD, PL",53.5884181364,22.8946788423,5,,Grus grus,Common Crane,41
7076667,2017-03-15,false,2017-07-16 17:48:55 UTC,https://www.inaturalist.org/observations/7076667,,https://static.inaturalist.org/sounds/14341.wav?1502951468,"Grus grus. Kindelfliess, Brandenburg, Germany, 15. March 2017, 13:01",false,"Oberhavel, DE-BR, DE",52.638055,13.342112,500,Common Crane,Grus grus,Common Crane,41
7076668,2017-03-15,false,2017-07-16 17:48:56 UTC,https://www.inaturalist.org/observations/7076668,,https://static.inaturalist.org/sounds/14340.wav?1502951467,"Grus grus. Kindelfliess, Brandenburg, Germany, 15. March 2017, 13:01",false,"Oberhavel, DE-BR, DE",52.638055,13.342112,500,Common Crane,Grus grus,Common Crane,41
7076669,2017-03-15,false,2017-07-16 17:48:57 UTC,https://www.inaturalist.org/observations/7076669,,https://static.inaturalist.org/sounds/14339.wav?1502951466,"Grus grus. Kindelfliess, Brandenburg, Germany, 15. March 2017, 13:12",false,"Oberhavel, DE-BR, DE",52.638055,13.342112,500,Common Crane,Grus grus,Common Crane,41
7076672,2017-03-15,false,2017-07-16 17:48:58 UTC,https://www.inaturalist.org/observations/7076672,,https://static.inaturalist.org/sounds/14338.wav?1502951465,"Grus grus. Kindelfliess, Brandenburg, Germany, 15. March 2017, 13:12",false,"Oberhavel, DE-BR, DE",52.638055,13.342112,500,Common Crane,Grus grus,Common Crane,41
7076687,2017-03-31,false,2017-07-16 17:49:06 UTC,https://www.inaturalist.org/observations/7076687,,https://static.inaturalist.org/sounds/14328.wav?1502951444,"Grus grus. Kindelfliess, Brandenburg, Germany, 31 March 2017, 17:22",false,"Oberhavel, DE-BR, DE",52.638055,13.342112,500,Common Crane,Grus grus,Common Crane,41
7087565,2016-04-29,false,2017-07-17 12:38:49 UTC,https://www.inaturalist.org/observations/7087565,https://static.inaturalist.org/photos/9106074/medium.jpg?1500295133,,,false,"Sjøvegen 737, Ekne, Nord-Trondelag Fylke, NO",63.6958716667,11.063925,,Grue cendrée,Grus grus,Common Crane,41
7088403,2017-07-17,false,2017-07-17 14:26:15 UTC,https://www.inaturalist.org/observations/7088403,,,,false,"Biebrzański Park Narodowy, Jaświły, Podlachien, PL",53.5488066869,22.8959646262,5,,Grus grus,Common Crane,41
7142772,2017-02-21,true,2017-07-21 13:44:11 UTC,https://www.inaturalist.org/observations/7142772,https://static.inaturalist.org/photos/9196620/medium.jpeg?1500644550,,grue cendrée,false,"13460 Saintes-Maries-de-la-Mer, France",43.4740998723,4.4194221497,244,Gru,Grus grus,Common Crane,41
7142773,2017-02-21,true,2017-07-21 13:44:11 UTC,https://www.inaturalist.org/observations/7142773,https://static.inaturalist.org/photos/9196624/medium.jpeg?1500644570,,grue cendree,false,"13460 Saintes-Maries-de-la-Mer, France",43.4741219838,4.4195079803,61,Common Crane,Grus grus,Common Crane,41
7213062,2017-07-19,true,2017-07-26 03:29:08 UTC,https://www.inaturalist.org/observations/7213062,https://static.inaturalist.org/photos/9307695/medium.jpeg?1501039676,,,true,"Jalan Raya Puncak No.601, Cibeureum, Cisarua, Bogor, Jawa Barat 16750, Indonesia",-6.7110084,106.9474652,211,Common Crane,Grus grus,Common Crane,41
7217263,2017-07-17,false,2017-07-26 13:52:40 UTC,https://www.inaturalist.org/observations/7217263,https://static.inaturalist.org/photos/9314352/medium.jpg?1501077128,,"",false,"Pohjois-Lappi, Suomi",67.706275,26.7540466667,,Grue cendrée,Grus grus,Common Crane,41
7247871,2017-07-28,true,2017-07-28 16:55:42 UTC,https://www.inaturalist.org/observations/7247871,https://static.inaturalist.org/photos/9482319/medium.jpeg?1501699186,,1 pair,false,"01109, Dresden, Sachsen, DE",51.138771,13.734407,208,Grue cendrée,Grus grus,Common Crane,41
7258744,2017-07-14,true,2017-07-29 07:06:37 UTC,https://www.inaturalist.org/observations/7258744,https://static.inaturalist.org/photos/9379526/medium.jpg?1501312007,,,false,"Route de Beaumont, 76260 Eu, France",50.0176079091,1.4666650817,22014,Common Crane,Grus grus,Common Crane,41
7296781,2017-07-31,false,2017-07-31 19:42:46 UTC,https://www.inaturalist.org/observations/7296781,,,,false,"Biosphärenreservat Oberlausitzer Heide- und Teichlandschaft, Mücka, Sachsen, DE",51.3129811641,14.6413384751,5,,Grus grus,Common Crane,41
7335637,2017-08-01,false,2017-08-03 19:02:01 UTC,https://www.inaturalist.org/observations/7335637,https://static.inaturalist.org/photos/9504940/medium.jpeg?1501786918,,"",false,"Biosphärenreservat Mittlere Elbe, Coswig (Anhalt), Sachsen-Anhalt, DE",51.870586,12.339889,71,Grue cendrée,Grus grus,Common Crane,41
7335671,2017-08-01,false,2017-08-03 19:07:10 UTC,https://www.inaturalist.org/observations/7335671,https://static.inaturalist.org/photos/9504993/medium.jpeg?1501787224,,Flamingo cranes in a dramatic sunset....,false,"Biosphärenreservat Mittlere Elbe, Coswig (Anhalt), Sachsen-Anhalt, DE",51.871287,12.349733,104,Grue cendrée,Grus grus,Common Crane,41
7355011,2009-07-02,false,2017-08-05 02:14:48 UTC,https://www.inaturalist.org/observations/7355011,https://static.inaturalist.org/photos/9535003/medium.jpg?1501899262,,,false,"Jūrmala, Latvia",56.9329873961,23.5491943359,390,Common Crane,Grus grus,Common Crane,41
7389721,2017-08-06,true,2017-08-07 06:42:26 UTC,https://www.inaturalist.org/observations/7389721,https://static.inaturalist.org/photos/9592170/medium.jpg?1502087960,,,false,"Leipzig, Sachsen, Germany",51.2327966667,12.405165,,Grue cendrée,Grus grus,Common Crane,41
7417181,2008-11-04,false,2017-08-09 05:15:36 UTC,https://www.inaturalist.org/observations/7417181,https://static.inaturalist.org/photos/9637174/medium.jpeg?1502255532,,,false,"Surendranagar, Gujarat, India",23.3353212451,71.7784868595,8557,Grue cendrée,Grus grus,Common Crane,41
7423289,2017-07-14,false,2017-08-09 17:59:41 UTC,https://www.inaturalist.org/observations/7423289,https://static.inaturalist.org/photos/9645197/medium.jpeg?1502300787,,,false,"Augustów County, Poland",53.7551131738,22.9246654577,115,Common Crane,Grus grus,Common Crane,41
7433782,2017-08-08,false,2017-08-10 14:18:10 UTC,https://www.inaturalist.org/observations/7433782,https://static.inaturalist.org/photos/9662857/medium.jpg?1502374593,,,false,"Eastern Lapland, Finland",66.5076613189,29.1035628318,31,Grue cendrée,Grus grus,Common Crane,41
7483834,2017-08-07,true,2017-08-13 23:35:08 UTC,https://www.inaturalist.org/observations/7483834,https://static.inaturalist.org/photos/9744606/medium.jpeg?1502667046,,,false,"Coconino County, AZ, USA",34.9300942959,-111.4559555054,244,Common Crane,Grus grus,Common Crane,41
7619866,2016-01-24,false,2017-08-23 18:03:01 UTC,https://www.inaturalist.org/observations/7619866,https://static.inaturalist.org/photos/9960912/medium.jpeg?1503511403,,,false,"Ex Strada Provinciale 10, 14, 09070 San vero Milis OR, Italia",40.0195376679,8.4368026257,11007,Grue cendrée,Grus grus,Common Crane,41
7727048,2017-05-30,false,2017-08-31 17:09:16 UTC,https://www.inaturalist.org/observations/7727048,https://static.inaturalist.org/photos/10137886/medium.jpeg?1504198839,,"",false,"Russia, Tuva Republic, near Tore-Khol' Lake",50.0259562663,95.0470590591,4,Common Crane,Grus grus,Common Crane,41
7747370,2017-08-18,true,2017-09-02 09:31:31 UTC,https://www.inaturalist.org/observations/7747370,https://static.inaturalist.org/photos/10170990/medium.jpg?1504344673,,"Aka Eurasian Crane. These are 2 of 7 wild birds seen on my visit. They are some of the products of a very successful captive breeding programme. 

Severn Estuary viewed from the Zeiss Hide at Wildfowl and Wetlands Trust, Slimbridge, Gloucestershire, England, UK.

Flickr Explore 25/08/17",false,"New Grounds, England, United Kingdom",51.739506,-2.414331,,Grue cendrée,Grus grus,Common Crane,41
7796254,2014-11-23,true,2017-09-05 19:23:08 UTC,https://www.inaturalist.org/observations/7796254,https://static.inaturalist.org/photos/10250603/medium.jpeg?1504638287,,,false,"Tzfat, Israel",33.1797809511,35.6388759541,793,Grue cendrée,Grus grus,Common Crane,41
7796979,2015-02-07,true,2017-09-05 20:29:44 UTC,https://www.inaturalist.org/observations/7796979,https://static.inaturalist.org/photos/10252045/medium.jpeg?1504642795,,,false,"Tzfat, Israel",33.1104419655,35.6029129028,968,Grue cendrée,Grus grus,Common Crane,41
7803579,2013-05-18,true,2017-09-06 03:56:10 UTC,https://www.inaturalist.org/observations/7803579,https://static.inaturalist.org/photos/10262049/medium.jpg?1504670179,,,false,"GL2, Gloucester, England, GB",51.7400717998,-2.405009526,1033,Common Crane,Grus grus,Common Crane,41
7917201,2008-12-24,false,2017-09-14 16:24:02 UTC,https://www.inaturalist.org/observations/7917201,https://static.inaturalist.org/photos/10448269/medium.jpeg?1505406160,,,false,"Beja, PT",37.8520876451,-8.081460398,1299,Common Crane,Grus grus,Common Crane,41
8035781,2017-09-21,true,2017-09-22 10:09:36 UTC,https://www.inaturalist.org/observations/8035781,,,,false,"Ciclostrada Torino - Venezia VENTO, 15040 Frassineto po AL, Italia",45.1243444553,8.587818704,688,Gru,Grus grus,Common Crane,41
8165866,2017-09-27,true,2017-09-29 07:24:39 UTC,https://www.inaturalist.org/observations/8165866,,,"",false,Isola S.Antonio AL,45.045004,8.849062,,Gru,Grus grus,Common Crane,41
8254332,2017-10-04,false,2017-10-04 17:47:11 UTC,https://www.inaturalist.org/observations/8254332,https://static.inaturalist.org/photos/10947691/medium.jpeg?1507139256,,,false,"Tuudi-Saastna, Saastna, 90233 Lääne maakond, Estija",58.7476501465,23.5772533417,,Common Crane,Grus grus,Common Crane,41
8312199,2017-10-06,true,2017-10-08 17:04:50 UTC,https://www.inaturalist.org/observations/8312199,https://static.inaturalist.org/photos/11036432/medium.jpeg?1507482345,,15,false,"Via Ettore Bignone, 69, 10064 Pinerolo TO, Italia",44.8817939758,7.345495224,,Gru,Grus grus,Common Crane,41
8441851,2008-11-16,true,2017-10-17 17:02:51 UTC,https://www.inaturalist.org/observations/8441851,https://static.inaturalist.org/photos/11245323/medium.jpg?1508259661,,,false,"Lac du Der-Chantecoq, 51290, France",48.5853308,4.7265577,1785,Grue cendrée,Grus grus,Common Crane,41
8454322,2017-03-05,false,2017-10-18 17:11:57 UTC,https://www.inaturalist.org/observations/8454322,https://static.inaturalist.org/photos/11266534/medium.jpg?1508345577,,,false,"Qism Ras Ghareb, Red Sea Governorate, Egypt",27.8742865279,33.4760284424,977,Common Crane,Grus grus,Common Crane,41
8503697,2017-10-22,false,2017-10-22 14:16:22 UTC,https://www.inaturalist.org/observations/8503697,https://static.inaturalist.org/photos/11346784/medium.jpg?1508681785,,,false,"Reichenwalder Straße, Bad Saarow, Brandenburg, DE",52.2730829424,14.0322170928,348,Grue cendrée,Grus grus,Common Crane,41
8504152,2017-10-22,true,2017-10-22 14:52:20 UTC,https://www.inaturalist.org/observations/8504152,https://static.inaturalist.org/photos/11347658/medium.jpeg?1508683936,,"",false,"Golan, IL",33.135251,35.773265,111,Common Crane,Grus grus,Common Crane,41
8506307,2017-03-17,true,2017-10-22 17:06:44 UTC,https://www.inaturalist.org/observations/8506307,https://static.inaturalist.org/photos/11351033/medium.jpeg?1508691979,,"",false,"Pähl, Germany",47.9256682426,11.1401784397,1025,Common Crane,Grus grus,Common Crane,41
8541967,2017-10-25,true,2017-10-25 08:17:25 UTC,https://www.inaturalist.org/observations/8541967,,,"13 Alle 9,45",false,12036 Revello CN,44.6729566667,7.449395,4,Gru,Grus grus,Common Crane,41
8560338,2017-10-26,true,2017-10-26 19:18:38 UTC,https://www.inaturalist.org/observations/8560338,,,,false,"15 Route de Brugnat, Saint-Fiel, Limousin, FR",46.20328037,1.91057278,165,,Grus grus,Common Crane,41
8573697,2013-11-12,true,2017-10-27 09:38:27 UTC,https://www.inaturalist.org/observations/8573697,https://static.inaturalist.org/photos/11454687/medium.jpeg?1509097096,,,false,"La Richardelle, 45320 Courtenay, France",47.992434,3.036035,1451,Common Crane,Grus grus,Common Crane,41
8595959,2017-10-28,true,2017-10-29 02:36:54 UTC,https://www.inaturalist.org/observations/8595959,,,,false,"15 Route de Brugnat, Saint-Fiel, Limousin, FR",46.20327929,1.91056813,165,,Grus grus,Common Crane,41
8602400,2017-10-29,true,2017-10-29 18:05:31 UTC,https://www.inaturalist.org/observations/8602400,,,C.250 heading SW around the edge of the rain. Phone camera not up to photos at this speed!,false,"A2, 33378 Rheda-Wiedenbrück, Germany",51.839295,8.2764583333,2,Common Crane,Grus grus,Common Crane,41
8613788,2017-10-30,false,2017-10-30 12:48:18 UTC,https://www.inaturalist.org/observations/8613788,https://static.inaturalist.org/photos/11522325/medium.jpg?1509367703,,,false,"Corinthstraße 17, Leipzig, Sachsen, DE",51.3684599767,12.3704368741,40,Common Crane,Grus grus,Common Crane,41
8620197,2017-10-25,true,2017-10-30 20:21:48 UTC,https://www.inaturalist.org/observations/8620197,https://static.inaturalist.org/photos/11532423/medium.jpg?1509394915,,,false,"10040, San Gillio, Piemonte, IT",45.1255638333,7.5181533333,0,Common Crane,Grus grus,Common Crane,41
8629837,2017-10-31,true,2017-10-31 15:24:55 UTC,https://www.inaturalist.org/observations/8629837,,,5 grues en vol vers le sud-ouest ,false,"13 Rue de l'Industrie, Briare, Centre, FR",47.6265344559,2.7448601129,65,,Grus grus,Common Crane,41
8632044,2017-10-31,true,2017-10-31 18:07:14 UTC,https://www.inaturalist.org/observations/8632044,https://static.inaturalist.org/photos/11552292/medium.jpg?1509472694,,"",false,"Schriesheim, Deutschland",49.4753388395,8.6661100539,142,Common Crane,Grus grus,Common Crane,41
8632221,2017-10-31,true,2017-10-31 18:19:14 UTC,https://www.inaturalist.org/observations/8632221,,,In volo verso SudOvest,false,"10064 Pinerolo TO, Italia",44.887389697,7.3274436593,2,Gru,Grus grus,Common Crane,41
8654728,2017-11-02,true,2017-11-02 15:26:50 UTC,https://www.inaturalist.org/observations/8654728,https://static.inaturalist.org/photos/11589605/medium.jpg?1509636404,,Un bando de unas 25,false,"Palencia, ES-CL, ES",42.0765409287,-4.6249592371,615,Gru,Grus grus,Common Crane,41
8658446,2017-11-02,true,2017-11-02 20:52:58 UTC,https://www.inaturalist.org/observations/8658446,https://static.inaturalist.org/photos/11595403/medium.jpg?1509656028,,,false,"16110 Bunzac, Bunzac, Poitou-Charentes, FR",45.7155383333,0.3516616667,4,Common Crane,Grus grus,Common Crane,41
8659012,2017-11-02,true,2017-11-02 21:52:01 UTC,https://www.inaturalist.org/observations/8659012,https://static.inaturalist.org/photos/11596575/medium.jpg?1509659558,,,false,"Forêt de Piche, Parentis-en-Born, Aquitaine, FR",44.358275,-1.0188611667,32,Common Crane,Grus grus,Common Crane,41
8708075,2016-02-03,true,2017-11-06 12:24:56 UTC,https://www.inaturalist.org/observations/8708075,,,"Servizio di vigilanza - Osservazioni faunistiche
Fabio Santo e Daniele Garabello
Prato Paschetta",false,"Cuneo, Piemonte, IT",44.7379615847,7.4210786868,877,Gru,Grus grus,Common Crane,41
8709021,2017-10-26,true,2017-11-06 15:08:05 UTC,https://www.inaturalist.org/observations/8709021,https://static.inaturalist.org/photos/11677606/medium.jpeg?1509980896,,"",false,"Torino, Piemonte, IT",45.1090884554,7.3514115773,10,Common Crane,Grus grus,Common Crane,41
8710050,2017-11-06,true,2017-11-06 17:01:33 UTC,https://www.inaturalist.org/observations/8710050,https://static.inaturalist.org/photos/11679261/medium.jpg?1509987697,,30 individui,false,"10040, San Gillio, Piemonte, IT",45.1256166667,7.518055,5,Gru,Grus grus,Common Crane,41
8710051,2017-11-06,true,2017-11-06 17:01:40 UTC,https://www.inaturalist.org/observations/8710051,https://static.inaturalist.org/photos/11679263/medium.jpg?1509987702,,53 individui,false,"10040, San Gillio, Piemonte, IT",45.1255638333,7.518175,5,Gru,Grus grus,Common Crane,41
8749548,2017-11-10,true,2017-11-10 12:49:04 UTC,https://www.inaturalist.org/observations/8749548,,,"",false,Trino vercellese,45.221293,8.228117,,Gru,Grus grus,Common Crane,41
8750390,2017-11-10,true,2017-11-10 15:38:03 UTC,https://www.inaturalist.org/observations/8750390,,,31,false,10042 Nichelino TO,44.9776625,7.6545394,1000,Gru,Grus grus,Common Crane,41
8750501,2016-12-25,false,2017-11-10 15:54:54 UTC,https://www.inaturalist.org/observations/8750501,https://static.inaturalist.org/photos/11747625/medium.jpeg?1510329196,,"",false,"Beja, PT",37.8160577413,-8.0308430617,,Common Crane,Grus grus,Common Crane,41
8764105,2017-11-11,true,2017-11-11 21:48:54 UTC,https://www.inaturalist.org/observations/8764105,https://static.inaturalist.org/photos/11771151/medium.jpg?1510436937,,34 individui ,false,"10040, San Gillio, Piemonte, IT",45.1256308837,7.5183365445,121,Common Crane,Grus grus,Common Crane,41
8778216,2017-11-12,true,2017-11-12 10:43:09 UTC,https://www.inaturalist.org/observations/8778216,https://static.inaturalist.org/photos/11781845/medium.jpg?1510483394,,,false,"1 Chemin de Bovée, Naives-en-Blois, Lorraine, FR",48.6611739592,5.5468257444,477,Common Crane,Grus grus,Common Crane,41
8778274,2017-11-12,true,2017-11-12 11:05:00 UTC,https://www.inaturalist.org/observations/8778274,,,3 individui in volo,false,"Riserva Naturale di Macchiatonda, Santa Marinella, Lazio, IT",41.9980420825,11.9775486086,5,,Grus grus,Common Crane,41
8792872,2017-11-13,true,2017-11-13 13:59:29 UTC,https://www.inaturalist.org/observations/8792872,,,2,false,"Strada Provinciale 35, 24, 13040 Fontanetto po VC, Italia",45.2234983333,8.1885116667,4,Gru,Grus grus,Common Crane,41
8803898,2017-11-14,true,2017-11-14 13:59:40 UTC,https://www.inaturalist.org/observations/8803898,https://static.inaturalist.org/photos/11822901/medium.jpeg?1510667991,,circa 80 esemplari in 2 stormi,false,"Vicolo Dottor Bologni, Calvatone",45.125595,10.440394,17,Common Crane,Grus grus,Common Crane,41
8804606,2017-11-14,true,2017-11-14 15:46:23 UTC,https://www.inaturalist.org/observations/8804606,,,,false,"Centre Hospitalier de Guéret, Guéret, Limousin, FR",46.1643558771,1.8705057887,65,,Grus grus,Common Crane,41
8807644,2017-11-02,true,2017-11-14 21:13:52 UTC,https://www.inaturalist.org/observations/8807644,https://static.inaturalist.org/photos/11828515/medium.jpg?1510692577,,white stork?,false,"33170 Gradignan, France",44.7751466667,-0.6262416667,,Common Crane,Grus grus,Common Crane,41
8814404,2017-11-14,true,2017-11-15 06:36:47 UTC,https://www.inaturalist.org/observations/8814404,,,3 esemplari in volo,false,"Autostrada Piacenza-Brescia, Manerbio, Lombardia, IT",45.3541728445,10.1636151267,4514,Common Crane,Grus grus,Common Crane,41
8827394,2015-06-22,true,2017-11-16 17:40:38 UTC,https://www.inaturalist.org/observations/8827394,https://static.inaturalist.org/photos/11858854/medium.jpg?1510853999,,,false,"Pohjois-Lappi, Suomi",70.0439691698,27.6058959961,977,Common Crane,Grus grus,Common Crane,41
8847481,2017-11-16,true,2017-11-18 12:37:13 UTC,https://www.inaturalist.org/observations/8847481,,,"",false,"Piemonte, IT",45.195778326,8.6459071325,295,Gru,Grus grus,Common Crane,41
8847485,2017-11-12,true,2017-11-18 12:38:40 UTC,https://www.inaturalist.org/observations/8847485,,,"",false,"Piemonte, IT",45.165053238,8.4548154497,872,Gru,Grus grus,Common Crane,41
8847512,2017-11-15,true,2017-11-18 12:45:39 UTC,https://www.inaturalist.org/observations/8847512,,,"",false,"Piemonte, IT",45.1032873888,8.4247195512,578,Gru,Grus grus,Common Crane,41
8851162,2008-02-18,true,2017-11-18 20:03:22 UTC,https://www.inaturalist.org/observations/8851162,https://static.inaturalist.org/photos/11895522/medium.jpg?1511035321,,,false,"52220 Droyes, Frankrijk",48.5293950697,4.7450780414,5426,Common Crane,Grus grus,Common Crane,41
8859705,2017-11-19,true,2017-11-19 10:28:52 UTC,https://www.inaturalist.org/observations/8859705,https://static.inaturalist.org/photos/11909705/medium.jpeg?1511087367,,,false,"Golan, IL",32.8527793884,35.7469444275,,Common Crane,Grus grus,Common Crane,41
8878166,2005-02-13,true,2017-11-20 22:29:35 UTC,https://www.inaturalist.org/observations/8878166,https://static.inaturalist.org/photos/11939109/medium.jpeg?1511216847,,,false,"Tzfat, Israel",33.1033338161,35.60754776,488,Common Crane,Grus grus,Common Crane,41
8884308,2017-11-21,true,2017-11-21 09:36:19 UTC,https://www.inaturalist.org/observations/8884308,,,19 nei campi,false,"SP54, 15040 Frassineto po AL, Italia",45.1327633333,8.5728516667,5,Gru,Grus grus,Common Crane,41
8885373,2017-11-21,true,2017-11-21 14:14:39 UTC,https://www.inaturalist.org/observations/8885373,,,109,false,Strada Provinciale 220 12037 Saluzzo CN,44.6929366667,7.5072783333,4,Gru,Grus grus,Common Crane,41
8911881,2017-11-22,false,2017-11-23 22:19:12 UTC,https://www.inaturalist.org/observations/8911881,https://static.inaturalist.org/photos/11997316/medium.jpeg?1511478006,,,false,"38442 Wolfsburg, Wolfsburg, Niedersachsen, DE",52.4294489483,10.6701859553,5,Common Crane,Grus grus,Common Crane,41
8916364,2017-11-21,true,2017-11-24 07:52:52 UTC,https://www.inaturalist.org/observations/8916364,,,,false,"Provincia di Alessandria, Italia",44.9566597022,8.81772995,730,Gru,Grus grus,Common Crane,41
8917375,2017-11-24,true,2017-11-24 13:33:15 UTC,https://www.inaturalist.org/observations/8917375,https://static.inaturalist.org/photos/12005928/medium.jpg?1511530363,,50 grues volant vers le sud sud ouest à 200 m sol : 500 m asl,false,Entrechaux,44.221817,5.139504,23,Grue cendrée,Grus grus,Common Crane,41
8920771,2017-10-26,true,2017-11-24 20:11:57 UTC,https://www.inaturalist.org/observations/8920771,,,Coperto udite,false,"Torino, Piemonte, IT",45.0032738474,7.1805084833,6,Gru,Grus grus,Common Crane,41
