id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
4786642,09/12/2016,TRUE,2016-12-17 16:04:11 UTC,https://www.inaturalist.org/observations/4786642,,,,FALSE,"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FR",43.45796498,4.485696512,4,gru,Grus grus,Common Crane,41
4786666,10/12/2016,TRUE,2016-12-17 16:04:49 UTC,https://www.inaturalist.org/observations/4786666,,,,FALSE,"Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FR",43.49569731,4.450566516,24,gru,Grus grus,Common Crane,41
4786672,10/12/2016,TRUE,2016-12-17 16:04:59 UTC,https://www.inaturalist.org/observations/4786672,,,,FALSE,"Gard, Languedoc-Roussillon, FR",43.57663918,4.332476844,6,gru,Grus grus,Common Crane,41
4786678,13/12/2016,TRUE,2016-12-17 16:05:07 UTC,https://www.inaturalist.org/observations/4786678,,,2 Casteggio,FALSE,"Pavia, Lombardia, IT",45.02383336,9.05275665,32,gru,Grus grus,Common Crane,41
4789991,18/12/2016,TRUE,2016-12-18 10:17:31 UTC,https://www.inaturalist.org/observations/4789991,,,Gruppo di circa 50 in volo direzione ovest,FALSE,"Strada Statale 11 Padana Superiore, Castiglione Torinese, Piemonte, IT",45.136308,7.789898,10,Common Crane,Grus grus,Common Crane,41
4789992,18/12/2016,TRUE,2016-12-18 10:18:07 UTC,https://www.inaturalist.org/observations/4789992,,,Gruppo di circa 50 in volo direzione ovest,FALSE,"Strada Statale 11 Padana Superiore, Castiglione Torinese, Piemonte, IT",45.136308,7.789898,10,Common Crane,Grus grus,Common Crane,41
4789993,18/12/2016,TRUE,2016-12-18 10:19:25 UTC,https://www.inaturalist.org/observations/4789993,,,Gruppo di circa 50 in volo direzione ovest,FALSE,"Strada Statale 11 Padana Superiore, Castiglione Torinese, Piemonte, IT",45.136308,7.789898,10,Common Crane,Grus grus,Common Crane,41
4789998,18/12/2016,TRUE,2016-12-18 10:30:22 UTC,https://www.inaturalist.org/observations/4789998,,,Gruppo di circa 50 in volo direzione ovest,FALSE,"Strada Statale 11 Padana Superiore, Castiglione Torinese, Piemonte, IT",45.136308,7.789898,10,Common Crane,Grus grus,Common Crane,41
4827566,21/12/2016,FALSE,2016-12-21 19:31:10 UTC,https://www.inaturalist.org/observations/4827566,https://static.inaturalist.org/photos/5857208/medium.jpeg?1482345189,,          ,FALSE,"Cáceres, España",39.85763941,-5.961992741,291,Grue cendrée,Grus grus,Common Crane,41
4838098,24/12/2016,TRUE,2016-12-24 08:47:51 UTC,https://www.inaturalist.org/observations/4838098,https://static.inaturalist.org/photos/5873117/medium.jpg?1482569446,,,FALSE,"46010, Marcaria, Lombardia, IT",45.11555833,10.61848,,Common Crane,Grus grus,Common Crane,41
4862639,28/12/2016,TRUE,2016-12-29 17:19:38 UTC,https://www.inaturalist.org/observations/4862639,https://static.inaturalist.org/photos/5905640/medium.jpeg?1483031979,,,FALSE,"Città Metropolitana di Torino, Italia",45.16471455,8.02611337,856,Common Crane,Grus grus,Common Crane,41
4863286,16/12/2016,TRUE,2016-12-29 19:49:43 UTC,https://www.inaturalist.org/observations/4863286,https://static.inaturalist.org/photos/5906548/medium.jpeg?1483040917,,,FALSE,"Albacete, España",38.83817396,-1.520602026,9549,Grue cendrée,Grus grus,Common Crane,41
4873938,31/12/2016,TRUE,2016-12-31 18:07:40 UTC,https://www.inaturalist.org/observations/4873938,https://static.inaturalist.org/photos/5923626/medium.jpg?1483207369,,,FALSE,"Padua, Veneto, IT",45.43656579,11.8270212,8,Common Crane,Grus grus,Common Crane,41
4877439,01/01/2017,TRUE,2017-01-01 16:10:03 UTC,https://www.inaturalist.org/observations/4877439,,,20-25 individui a terra,FALSE,,,,688,Gru,Grus grus,Common Crane,41
4882169,02/01/2017,TRUE,2017-01-02 16:50:21 UTC,https://www.inaturalist.org/observations/4882169,https://static.inaturalist.org/photos/5935610/medium.jpeg?1483375667,,"A group of three was flying overhead. You can tell it's a type of stork by the wing shape, and the small amount of head you can see being outstretched by said birds",FALSE,"King Talal Dam, Jordan",32.1911926,35.8191331,2693,Common Crane,Grus grus,Common Crane,41
4897855,03/01/2017,TRUE,2017-01-05 09:03:28 UTC,https://www.inaturalist.org/observations/4897855,,,"Stima in roost. Divise in tre gruppi, una sessantina nel greto a valle e due gruppi (80, 460 circa) a monte. Ho segnato punto mediano.",FALSE,,,,,Gru,Grus grus,Common Crane,41
4897911,01/01/2017,TRUE,2017-01-05 10:22:29 UTC,https://www.inaturalist.org/observations/4897911,,,Circa 50 in transito verso Sud Ovest,FALSE,"10078 Venaria Reale TO, Italia",45.13395062,7.621936798,61,Gru,Grus grus,Common Crane,41
4907448,06/01/2017,TRUE,2017-01-07 16:08:48 UTC,https://www.inaturalist.org/observations/4907448,https://static.inaturalist.org/photos/5973195/medium.jpg?1483805332,,,FALSE,44022 Comacchio FE,44.6344646,12.09321678,11007,Grue cendrée,Grus grus,Common Crane,41
4908476,07/01/2017,TRUE,2017-01-07 20:40:00 UTC,https://www.inaturalist.org/observations/4908476,https://static.inaturalist.org/photos/5974640/medium.jpg?1483821699,,"So many beautiful birds, grey cranes",FALSE,"Agmon HaHula Basaddeh, , North District, IL",33.10630833,35.59918833,,Common Crane,Grus grus,Common Crane,41
4917882,08/01/2017,TRUE,2017-01-09 12:24:01 UTC,https://www.inaturalist.org/observations/4917882,,,Sicuramente sottostima a roost,FALSE,,,,,Gru,Grus grus,Common Crane,41
4931972,10/01/2017,TRUE,2017-01-12 09:27:58 UTC,https://www.inaturalist.org/observations/4931972,,,,FALSE,,,,197,Gru (Common Crane),Grus grus,Common Crane,41
4949140,15/01/2017,TRUE,2017-01-15 15:31:40 UTC,https://www.inaturalist.org/observations/4949140,,,1,FALSE,"Città Metropolitana di Torino, Italia",45.18018304,8.0448246,364,Gru,Grus grus,Common Crane,41
4965478,18/01/2017,TRUE,2017-01-18 06:48:15 UTC,https://www.inaturalist.org/observations/4965478,,,,FALSE,Unnamed Road Maharashtra 422210,20.00785961,74.10429128,22,Common Crane,Grus grus,Common Crane,41
4994249,20/01/2017,TRUE,2017-01-23 09:45:49 UTC,https://www.inaturalist.org/observations/4994249,,,In volo verso valle pomeriggio,FALSE,Fontanetto Po,45.194158,8.19296,848,Gru,Grus grus,Common Crane,41
5003496,24/01/2017,TRUE,2017-01-25 09:01:32 UTC,https://www.inaturalist.org/observations/5003496,,,Roost stima,FALSE,,,,,Gru,Grus grus,Common Crane,41
5013180,18/01/2017,TRUE,2017-01-27 16:17:20 UTC,https://www.inaturalist.org/observations/5013180,https://static.inaturalist.org/photos/6131680/medium.jpeg?1485532642,,,FALSE,"Beer Chhapar Rural, Rajasthan, India",27.7982622,74.4349761,4673,Grue cendrée,Grus grus,Common Crane,41
5021448,28/01/2017,TRUE,2017-01-29 07:55:52 UTC,https://www.inaturalist.org/observations/5021448,https://static.inaturalist.org/photos/6144590/medium.jpeg?1485676535,,,FALSE,"Piemonte, IT",45.09673875,8.099933948,984,Grue cendrée,Grus grus,Common Crane,41
5027820,09/04/2015,TRUE,2017-01-30 13:10:48 UTC,https://www.inaturalist.org/observations/5027820,,,circa 30 individui,FALSE,"Provincia di Novara, Italia",45.53786518,8.605005007,455,Gru,Grus grus,Common Crane,41
5027821,17/02/2012,TRUE,2017-01-30 13:12:44 UTC,https://www.inaturalist.org/observations/5027821,,,21 esemplari,FALSE,"Provincia di Novara, Italia",45.58498069,8.688432934,386,Gru,Grus grus,Common Crane,41
5027822,07/06/2013,TRUE,2017-01-30 13:14:53 UTC,https://www.inaturalist.org/observations/5027822,,,in volo,FALSE,"Provincia di Novara, Italia",45.51482889,8.700552931,102,Gru,Grus grus,Common Crane,41
5032976,31/01/2017,TRUE,2017-01-31 14:37:19 UTC,https://www.inaturalist.org/observations/5032976,,,"Ore 8:00 circa; 2 giovani esemplari in un prato, nei pressi di un canale. Determinavit: Lella Rossetti ",FALSE,"Rivarolo del Re, strada provinciale 42",45.035355,10.480104,13,Gru,Grus grus,Common Crane,41
5037257,25/01/2017,TRUE,2017-02-01 08:58:42 UTC,https://www.inaturalist.org/observations/5037257,,,,FALSE,,,,254,Gru,Grus grus,Common Crane,41
5037259,26/01/2017,TRUE,2017-02-01 09:00:32 UTC,https://www.inaturalist.org/observations/5037259,,,Con Giacomo Gola,FALSE,,,,483,Gru,Grus grus,Common Crane,41
5046621,03/05/2014,FALSE,2017-02-03 12:21:07 UTC,https://www.inaturalist.org/observations/5046621,https://static.inaturalist.org/photos/6184151/medium.jpg?1486124470,,Breeding in the lake,FALSE,Vallonjärvi,61.248177,24.02429,,Grue cendrée,Grus grus,Common Crane,41
5055427,05/02/2017,TRUE,2017-02-05 04:26:33 UTC,https://www.inaturalist.org/observations/5055427,https://static.inaturalist.org/photos/6198321/medium.jpeg?1486268798,,,FALSE,"Golan, IL",32.75648751,35.671409,,Grue cendrée,Grus grus,Common Crane,41
5057224,31/12/2016,TRUE,2017-02-05 16:09:30 UTC,https://www.inaturalist.org/observations/5057224,https://static.inaturalist.org/photos/6201409/medium.jpg?1486311016,,,FALSE,"12035, Racconigi, Piemonte, IT",44.794925,7.665413333,,Grue cendrée,Grus grus,Common Crane,41
5057232,31/12/2016,TRUE,2017-02-05 16:14:31 UTC,https://www.inaturalist.org/observations/5057232,https://static.inaturalist.org/photos/6201431/medium.jpg?1486311337,,23 individui ,FALSE,"Strada del Pracò e dei Paschetti, Druento, Piemonte, IT",45.1361,7.585566667,,Common Crane,Grus grus,Common Crane,41
5069056,07/02/2017,TRUE,2017-02-07 18:19:11 UTC,https://www.inaturalist.org/observations/5069056,,,,FALSE,Valmacca,45.080923,8.613249,278,Gru,Grus grus,Common Crane,41
5078635,07/02/2017,TRUE,2017-02-09 09:39:04 UTC,https://www.inaturalist.org/observations/5078635,,,Vanno al dormitorio,FALSE,,,,,Gru,Grus grus,Common Crane,41
5078903,09/02/2017,TRUE,2017-02-09 13:44:32 UTC,https://www.inaturalist.org/observations/5078903,,,In alimentazione in un campo seminato a grano,FALSE,Alluvioni Cambiò (AL),44.999615,8.779299,130,Gru,Grus grus,Common Crane,41
5080639,03/05/2008,FALSE,2017-02-09 19:53:50 UTC,https://www.inaturalist.org/observations/5080639,https://static.inaturalist.org/photos/6238926/medium.jpg?1486670032,,,FALSE,Ahtialanjärvi,61.311827,23.790691,31,Grue cendrée,Grus grus,Common Crane,41
5098326,11/02/2017,TRUE,2017-02-12 22:18:08 UTC,https://www.inaturalist.org/observations/5098326,https://static.inaturalist.org/photos/6265626/medium.jpeg?1486937637,,,FALSE,"30600 Vauvert, France",43.59335894,4.267384529,61,Grue cendrée,Grus grus,Common Crane,41
5098327,11/02/2017,TRUE,2017-02-12 22:18:08 UTC,https://www.inaturalist.org/observations/5098327,https://static.inaturalist.org/photos/6265630/medium.jpeg?1486937645,,,FALSE,"30600 Vauvert, France",43.59436235,4.26725006,488,Common Crane,Grus grus,Common Crane,41
5107669,14/02/2017,TRUE,2017-02-14 15:46:39 UTC,https://www.inaturalist.org/observations/5107669,,,"16:35 O clock
about 140 specimen from west to east.
(sunny weather 8 °C)",FALSE,Montabaur,50.443863,7.821236,1354,Common Crane (Kranich),Grus grus,Common Crane,41
