id_name,category,price_sar,old_price,sellable_online,link,other_colors,description,designer,dimensions
99046443_LIATORP,Bookcases & shelving units,3435,No old price,TRUE,https://www.ikea.com/sa/en/p/liatorp-storage-combination-white-s99046443/,No,"Storage combination,          276x214 cm",Carina Bengs,38x214x276
39272655_BROR,Bookcases & shelving units,375,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s39272655/,No,"Shelving unit,          85x55x110 cm",IKEA of Sweden,55x110x85
30247378_BESTÅ,Bookcases & shelving units,125,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"Frame,          60x40x38 cm",IKEA of Sweden,40x38x60
80247371_BESTÅ,Bookcases & shelving units,225,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/,Yes,"Frame,          60x40x192 cm",IKEA of Sweden,40x192x60
99031408_HEJNE,Bookcases & shelving units,735,No old price,TRUE,https://www.ikea.com/sa/en/p/hejne-3-sections-shelves-softwood-s99031408/,No,"3 sections/shelves,          230x50x171 cm",IKEA of Sweden,50x171x230
20245964_BESTÅ,Bookcases & shelving units,135,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245964/,Yes,"Frame,          60x40x64 cm",IKEA of Sweden,40x64x60
29221765_SVALNÄS,Bookcases & shelving units,660,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/,No,"Wall-mounted storage combination,          86x35x176 cm",Jon Karlsson,35x176x86
39017486_KALLAX,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s39017486/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39x147x147
59291634_KOLBJÖRN,Bookcases & shelving units,1140,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s59291634/,No,"Shelving unit with 2 cabinets,          171x37 cm",IKEA of Sweden,37x161x171
9302908_IVAR,Bookcases & shelving units,588,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-beige-s09302908/,No,"Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50x179x89
40419958_JONAXEL,Bookcases & shelving units,70,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-white-40419958/,Yes,"Frame,          50x51x70 cm",IKEA of Sweden,51x70x50
89280747_BILLY / OXBERG,Bookcases & shelving units,1480,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-glass-s89280747/,Yes,"Bookcase with panel/glass doors,          160x30x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,30x202x160
9287979_IVAR,Bookcases & shelving units,636,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s09287979/,No,"Shelving unit with clothes rail,          174x50x179 cm",IKEA of Sweden,50x179x174
351248_BESTÅ,Bookcases & shelving units,75,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-00351248/,Yes,"Drawer frame,          60x25x40 cm",IKEA of Sweden,40x25x60
10343328_VEBERÖD,Bookcases & shelving units,645,No old price,TRUE,https://www.ikea.com/sa/en/p/veberoed-shelving-unit-natural-10343328/,No,"Shelving unit,          45x181 cm",Gustav Carlberg,45x181x45
59287340_BILLY,Bookcases & shelving units,1085,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-w-hght-ext-ut-pnl-glss-drs-brown-ash-veneer-s59287340/,Yes,"Bookcase w hght ext ut/pnl/glss drs,          80x30x237 cm",Gillis Lundgren/IKEA of Sweden/K Hagberg/M Hagberg,30x237x80
9251348_IVAR,Bookcases & shelving units,1137,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-pine-s09251348/,No,"4 sections/shelves,          179x50x179 cm",IKEA of Sweden,50x179x179
9301131_BESTÅ,Bookcases & shelving units,1150,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s09301131/,Yes,"Storage combination w glass doors,          60x42x193 cm",IKEA of Sweden,42x193x60
29286728_EKET,Bookcases & shelving units,1830,"SR 1,948",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-multicolour-1-s29286728/,Yes,"Cabinet combination with legs,          210x35x210 cm",IKEA of Sweden/Jon Karlsson,35x210x210
40422324_IVAR,Bookcases & shelving units,135,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cover-beige-40422324/,No,"Cover,          81x172 cm",IKEA of Sweden,43x172x81
49275088_HAVSTA,Bookcases & shelving units,625,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-shelving-unit-with-plinth-grey-s49275088/,Yes,"Shelving unit with plinth,          81x37x134 cm",IKEA of Sweden,37x134x81
59184441_SVALNÄS,Bookcases & shelving units,2605,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s59184441/,No,"Wall-mounted storage combination,          297x35x176 cm",Jon Karlsson,35x176x297
59203128_BESTÅ,Bookcases & shelving units,1824.5,"SR 1,865",TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-lappviken-light-grey-clear-glass-s59203128/,Yes,"TV storage combination/glass doors,          180x40x192 cm",IKEA of Sweden,40x192x180
69903836_ALGOT,Bookcases & shelving units,130,SR 178,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-drying-rack-white-s69903836/,No,"Wall upright/drying rack,          66x41x197 cm",Francis Cayouette,41x197x66
70299879_BESTÅ,Bookcases & shelving units,595,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/,Yes,"TV bench,          180x40x64 cm","702.998.79 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40x64x180
89299129_BESTÅ,Bookcases & shelving units,1645,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-dark-red-brown-clear-glass-s89299129/,Yes,"TV storage combination/glass doors,          240x42x128 cm",IKEA of Sweden,42x128x240
89311466_JONAXEL,Bookcases & shelving units,830,SR 840,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s89311466/,No,"Frame/mesh baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,51x173x148
99291646_KOLBJÖRN,Bookcases & shelving units,450,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-s99291646/,No,"Shelving unit in/outdoor,          80x35x162 cm",IKEA of Sweden,35x162x80
9297134_JONAXEL,Bookcases & shelving units,150,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s09297134/,No,"Frame with wire baskets,          50x51x70 cm",IKEA of Sweden,51x70x50
340047_EKET,Bookcases & shelving units,15,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-suspension-rail-00340047/,No,"Suspension rail,          35 cm",IKEA of Sweden,1x4x29
40351246_BESTÅ,Bookcases & shelving units,60,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-40351246/,Yes,"Drawer frame,          60x15x40 cm",IKEA of Sweden,40x15x60
19278328_KALLAX,Bookcases & shelving units,745,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s19278328/,Yes,"Shelving unit with 4 inserts,          147x147 cm",Tord Björklund,39x147x147
40310208_IVAR,Bookcases & shelving units,45,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/,No,"Bottle rack,          83x30 cm",Sarah Fager,30x3x83
50300015_BROR,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-cabinet-with-2-doors-black-50300015/,No,"Cabinet with 2 doors,          76x40x66 cm",IKEA of Sweden,40x66x76
40263853_BILLY,Bookcases & shelving units,100,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-height-extension-unit-white-40263853/,Yes,"Height extension unit,          80x28x35 cm",IKEA of Sweden,28x35x80
9278338_KALLAX,Bookcases & shelving units,1350,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39x182x182
29287997_IVAR,Bookcases & shelving units,674,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-cover-s29287997/,No,"Shelving unit with cover,          89x50x179 cm",IKEA of Sweden,50x179x89
9188842_EKET,Bookcases & shelving units,414,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09188842/,Yes,"Wall-mounted cabinet combination,          105x35x120 cm",IKEA of Sweden/Jon Karlsson,35x120x105
9192518_BESTÅ,Bookcases & shelving units,2710,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s09192518/,Yes,"TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden/Marcus Arvonen,40x230x240
9303960_BROR,Bookcases & shelving units,1035,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s09303960/,No,"Shelving unit,          254x40x110 cm",IKEA of Sweden,40x110x254
19275136_HAVSTA,Bookcases & shelving units,2235,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s19275136/,Yes,"Storage combination,          142x47x212 cm",IKEA of Sweden,47x212x142
19297685_JONAXEL,Bookcases & shelving units,990,"SR 1,098",TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s19297685/,No,"Frame/mesh baskets/shelving units,          148x51x173 cm",IKEA of Sweden,51x173x148
19309725_ALGOT,Bookcases & shelving units,458,SR 530,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/,No,"Wall upright/shelves,          189x41x85 cm",Francis Cayouette,41x85x189
19930205_ALGOT,Bookcases & shelving units,414,SR 530,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s19930205/,No,"Wall upright/shelves,          132x41x199 cm",Francis Cayouette,41x199x132
39248359_IVAR,Bookcases & shelving units,1000,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-cabinet-pine-s39248359/,No,"2 sections/shelves/cabinet,          174x30x179 cm",IKEA of Sweden,30x179x174
39311256_JONAXEL,Bookcases & shelving units,745,SR 785,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311256/,No,"Frame/mesh baskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51x173x173
39903833_ALGOT,Bookcases & shelving units,134.6,SR 205,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s39903833/,No,"Wall upright/shelves/drying rack,          66x61x197 cm",Francis Cayouette,61x197x66
59279043_OLAUS,Bookcases & shelving units,386,SR 446,TRUE,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s59279043/,No,"2 shelf sections,          211x36x94 cm",IKEA of Sweden,36x94x211
69248211_IVAR,Bookcases & shelving units,1870,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-cabinet-shelves-pine-white-s69248211/,No,"3 sections/cabinet/shelves,          259x30x226 cm",Sarah Fager/IKEA of Sweden,30x226x259
69294566_VITTSJÖ,Bookcases & shelving units,1035,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s69294566/,No,"TV storage combination,          300x36x175 cm",Johan Kroon,36x175x300
89285467_ALGOT,Bookcases & shelving units,321,SR 375,TRUE,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,"Shelving unit,          127x41x85 cm",Francis Cayouette,41x85x127
90349005_EKET,Bookcases & shelving units,75,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-underframe-birch-90349005/,No,"Underframe,          70x25x10 cm",Jon Karlsson,24x10x69
49303958_BROR,Bookcases & shelving units,1545,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s49303958/,No,"Shelving unit,          254x40x190 cm",IKEA of Sweden,40x190x254
90333938_EKET,Bookcases & shelving units,250,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-1-shelf-white-90333938/,Yes,"Cabinet w door and 1 shelf,          35x35x70 cm",Jon Karlsson,35x70x35
10373495_BEKANT,Bookcases & shelving units,1495,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,Yes,"Shelving unit,          121x134 cm",Eva Lilja Löwenhielm,45x134x121
29308645_JONAXEL,Bookcases & shelving units,885,SR 951,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s29308645/,No,"Frame/w bskts/clths rl/shlv uts,          198x51x173 cm",IKEA of Sweden,51x173x198
80385348_IVAR,Bookcases & shelving units,75,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-drawer-white-80385348/,No,"Drawer,          39x30x14 cm",Sarah Fager,30x14x39
9285683_IVAR,Bookcases & shelving units,726,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s09285683/,No,"Shelving unit with shelves/rails,          174x50x179 cm",IKEA of Sweden,50x179x174
10388661_HAVSTA,Bookcases & shelving units,80,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/,Yes,"Plinth,          81x37x12 cm",IKEA of Sweden,37x12x81
49903842_ALGOT,Bookcases & shelving units,231.6,SR 326,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49903842/,No,"Wall upright/shelves,          66x61x197 cm",Francis Cayouette,61x197x66
69017475_KALLAX,Bookcases & shelving units,895,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-white-s69017475/,Yes,"Shelving unit with 8 inserts,          147x147 cm",Tord Björklund,39x147x147
79320758_SVALNÄS,Bookcases & shelving units,1830,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320758/,No,"Wall-mounted workspace combination,          213x35x176 cm",Jon Karlsson,35x176x213
89248535_IVAR,Bookcases & shelving units,1085,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248535/,No,"3 sections/shelves,          259x50x226 cm",IKEA of Sweden,50x226x259
9903820_ALGOT,Bookcases & shelving units,234,SR 310,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s09903820/,No,"Wall upright/shelves/rod,          66x41x197 cm",Francis Cayouette,41x197x66
19221087_EKET,Bookcases & shelving units,1218,"SR 1,277",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/,Yes,"Cabinet combination with feet,          140x35x212 cm",IKEA of Sweden/Jon Karlsson,35x212x140
19277116_BILLY / BOTTNA,Bookcases & shelving units,315,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/,Yes,"Bookcase with display shelf,          80x28x202 cm",Gillis Lundgren/K Hagberg/M Hagberg,28x202x80
29286399_EKET,Bookcases & shelving units,661,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-light-grey-dark-grey-s29286399/,Yes,"Wall-mounted cabinet combination,          175x35x70 cm",IKEA of Sweden/Jon Karlsson,35x70x175
29294554_VITTSJÖ,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s29294554/,No,"Storage combination,          202x36x175 cm",Johan Kroon,36x175x202
29912767_ALGOT,Bookcases & shelving units,528.2,SR 627,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s29912767/,No,"Wall upright/shelves/rod,          190x40x84 cm",Francis Cayouette,40x84x190
49017749_ALGOT,Bookcases & shelving units,474.2,SR 557,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s49017749/,No,"Wall upright/shelves,          190x41x87 cm",Francis Cayouette,41x87x190
40211595_GALANT,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/galant-add-on-unit-white-40211595/,Yes,"Add-on unit,          160x80 cm",K Malmvall/E Lilja Löwenhielm,40x80x160
49320774_SVALNÄS,Bookcases & shelving units,1840,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s49320774/,No,"Wall-mounted workspace combination,          233x35x176 cm",Jon Karlsson,35x176x233
59276172_ALGOT,Bookcases & shelving units,477,SR 655,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s59276172/,No,"Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette,41x199x132
59287986_IVAR,Bookcases & shelving units,498,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s59287986/,No,"Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50x179x89
79265926_HAVSTA,Bookcases & shelving units,2980,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-white-s79265926/,Yes,"Storage combination w glass doors,          203x47x212 cm",IKEA of Sweden,47x212x203
79272677_BROR,Bookcases & shelving units,1335,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-s79272677/,No,"Shelving unit with cabinets,          161x40x133 cm",IKEA of Sweden,40x133x161
79303103_ALGOT,Bookcases & shelving units,383.8,SR 587,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79303103/,No,"Wall upright/shelves/drying rack,          132x61x197 cm",Francis Cayouette,61x197x132
99221026_EKET,Bookcases & shelving units,978,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s99221026/,Yes,"Wall-mounted cabinet combination,          70x35x105 cm",IKEA of Sweden/Jon Karlsson,35x105x70
49248354_IVAR,Bookcases & shelving units,878,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248354/,No,"2 sections/shelves,          174x50x226 cm",IKEA of Sweden,50x226x174
19272699_BROR,Bookcases & shelving units,1335,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s19272699/,No,"Shelving unit,          254x40x190 cm",IKEA of Sweden,40x190x254
49282994_BROR,Bookcases & shelving units,530,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49282994/,No,"Shelving unit,          85x40x190 cm",IKEA of Sweden,40x190x85
80340048_EKET,Bookcases & shelving units,20,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-suspension-rail-80340048/,No,"Suspension rail,          70 cm",IKEA of Sweden,1x4x63
89283005_BROR,Bookcases & shelving units,670,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-black-s89283005/,No,"Shelving unit with cabinets,          85x40x110 cm",IKEA of Sweden,40x110x85
89294532_VITTSJÖ,Bookcases & shelving units,790,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s89294532/,No,"Storage combination,          200x36x175 cm",Johan Kroon,36x175x200
69903799_ALGOT,Bookcases & shelving units,204,SR 340,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s69903799/,No,"Wall upright/shelves,          46x41x197 cm",Francis Cayouette,41x197x46
322897_SVALNÄS,Bookcases & shelving units,310,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-cabinet-with-2-doors-bamboo-white-00322897/,No,"Cabinet with 2 doors,          61x35 cm",Jon Karlsson,35x39x61
10353765_KLIMPEN,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/klimpen-table-leg-with-storage-grey-light-grey-10353765/,Yes,"Table leg with storage,          58x70 cm",Tina Christensen,33x70x58
20390574_STALLARP,Bookcases & shelving units,45,No old price,TRUE,https://www.ikea.com/sa/en/p/stallarp-leg-chrome-plated-20390574/,No,Leg,Carl Öjerstam,4x10x4
40247368_BESTÅ,Bookcases & shelving units,195,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-40247368/,Yes,"Frame,          60x40x128 cm",IKEA of Sweden,40x128x60
70388639_HAVSTA,Bookcases & shelving units,545,No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-shelving-unit-white-70388639/,Yes,"Shelving unit,          81x35x123 cm",IKEA of Sweden,35x123x81
79184435_SVALNÄS,Bookcases & shelving units,410,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s79184435/,No,"Wall-mounted shelf combination,          66x25x176 cm",Jon Karlsson,25x176x66
99303970_BROR,Bookcases & shelving units,1315,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s99303970/,No,"Shelving unit,          254x55x190 cm",IKEA of Sweden,55x190x254
39286558_HYLLIS,Bookcases & shelving units,141,No old price,TRUE,https://www.ikea.com/sa/en/p/hyllis-shelving-units-with-covers-transparent-s39286558/,No,"Shelving units with covers,          180x27x74 cm",IKEA of Sweden,27x74x180
69272649_BROR,Bookcases & shelving units,375,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s69272649/,No,"Shelving unit,          65x55x110 cm",IKEA of Sweden,55x110x65
9300650_BESTÅ,Bookcases & shelving units,2635,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s09300650/,Yes,"TV storage combination/glass doors,          300x42x193 cm",IKEA of Sweden,42x193x300
19057483_BESTÅ,Bookcases & shelving units,480,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-white-s19057483/,Yes,"Wall cabinet with 2 doors,          60x22x128 cm",IKEA of Sweden,22x128x60
19276414_ALGOT / SKÅDIS,Bookcases & shelving units,598,SR 776,TRUE,https://www.ikea.com/sa/en/p/algot-skadis-wall-upright-shelves-rod-s19276414/,No,"Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette/Eva Lilja Löwenhielm,41x199x132
39184437_SVALNÄS,Bookcases & shelving units,1395,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s39184437/,No,"Wall-mounted storage combination,          130x35x176 cm",Jon Karlsson,35x176x130
39292026_BILLY / MORLIDEN,Bookcases & shelving units,595,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-brown-ash-veneer-glass-s39292026/,Yes,"Bookcase with glass-doors,          80x30x202 cm",Gillis Lundgren/IKEA of Sweden,30x202x80
49133579_IVAR,Bookcases & shelving units,365,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-1-section-bottle-racks-pine-grey-s49133579/,No,"1 section/bottle racks,          89x30x124 cm",IKEA of Sweden/Sarah Fager,30x124x89
40206476_GALANT,Bookcases & shelving units,395,No old price,TRUE,https://www.ikea.com/sa/en/p/galant-add-on-unit-white-40206476/,Yes,"Add-on unit,          80x80 cm",K Malmvall/E Lilja Löwenhielm,40x80x80
49221062_EKET,Bookcases & shelving units,1260,"SR 1,378",TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-s49221062/,Yes,"Cabinet combination with feet,          210x35x180 cm",Jon Karlsson/IKEA of Sweden,35x180x210
49272706_BROR,Bookcases & shelving units,1345,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49272706/,No,"Shelving unit,          234x55x190 cm",IKEA of Sweden,55x190x234
49299032_BESTÅ,Bookcases & shelving units,1215,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-nannarp-high-gloss-dark-red-brown-s49299032/,Yes,"TV bench,          180x42x48 cm",IKEA of Sweden/Carl Öjerstam,42x48x180
49302874_IVAR,Bookcases & shelving units,453,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s49302874/,No,"Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50x179x89
59303477_IVAR,Bookcases & shelving units,2275,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s59303477/,No,"Shelving unit w cabinets/drawers,          344x30x226 cm",IKEA of Sweden,30x226x344
69017833_BILLY / MORLIDEN,Bookcases & shelving units,1770,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-white-s69017833/,Yes,"Bookcase,          160x30x237 cm",IKEA of Sweden/Gillis Lundgren,30x237x160
69239607_ALGOT,Bookcases & shelving units,347,SR 445,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-s69239607/,No,"Wall upright/shelves/rod,          132x41x197 cm",Francis Cayouette,41x197x132
69275718_BROR,Bookcases & shelving units,1340,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-black-s69275718/,No,"Shelving unit with cabinets,          170x40x110 cm",IKEA of Sweden,40x110x170
69288018_IVAR,Bookcases & shelving units,1045,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s69288018/,No,"Shelving unit with shelves/rails,          259x50x179 cm",IKEA of Sweden,50x179x259
69304754_IVAR,Bookcases & shelving units,1745,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-tbl-cabinets-shlvs-pine-s69304754/,No,"Shelving unit w tbl/cabinets/shlvs,          259x30-104x179 cm",IKEA of Sweden,30x179x259
89248371_IVAR,Bookcases & shelving units,1045,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248371/,No,"3 sections/shelves,          219x30x226 cm",IKEA of Sweden,30x226x219
89287683_IVAR,Bookcases & shelving units,428,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s89287683/,No,"Shelving unit with clothes rail,          89x50x226 cm",IKEA of Sweden,50x226x89
89297663_JONAXEL,Bookcases & shelving units,670,SR 671,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s89297663/,No,"Frame/w bskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51x173x173
89323723_IVAR,Bookcases & shelving units,1980,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s89323723/,No,"Shelving unit w cabinets/drawers,          259x30x179 cm",IKEA of Sweden,30x179x259
99248380_IVAR,Bookcases & shelving units,990,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-cabinet-pine-s99248380/,No,"3 sections/shelves/cabinet,          259x30x124 cm",IKEA of Sweden,30x124x259
